osm_id,osm_type,name,phone,email,website,street,city,state,postcode,category,lat,lon,strategy,primary_flaw,flaw_count,score,grade,report_json,demo_url
313780396,way,Vacation Lodge Hotel,+1 407-506-1200,,http://www.vacationlodgecitrusbowl.com,South Orange Blossom Trail,Orlando,Florida,32839,tourism=hotel,28.5342512,-81.3981314,website_upgrade,Website is unreachable or down,1,0,F,"{""score"": 0, ""grade"": ""F"", ""is_protected"": false, ""error"": ""Connection Failed"", ""checks"": [{""id"": ""uptime"", ""title"": ""Website is unreachable or down"", ""status"": ""fail"", ""detail"": ""The server refused the connection."", ""recommendation"": ""Verify hosting/DNS is active; migrate to reliable hosting.""}], ""flaw_count"": 1, ""primary_flaw"": ""Website is unreachable or down""}",https://demo-site-beige-eight.vercel.app/?biz=Vacation+Lodge+Hotel&city=Orlando&cat=tourism%3Dhotel&phone=%2B1+407-506-1200&report=eyJzY29yZSI6IDAsICJncmFkZSI6ICJGIiwgImlzc3VlcyI6IFsiV2Vic2l0ZSBpcyB1bnJlYWNoYWJsZSBvciBkb3duIl19
319806506,way,SpringHill Suites Orlando Altamonte Springs/Maitland,+1 407-865-6400,,https://www.marriott.com/mcoal,,Altamonte Springs,Florida,32714,tourism=hotel,28.6632787,-81.3915409,website_upgrade,protected_asset,0,70,C,"{""score"": 70, ""grade"": ""C"", ""is_protected"": true, ""error"": null, ""checks"": [], ""flaw_count"": 0, ""primary_flaw"": ""protected_asset""}",https://demo-site-beige-eight.vercel.app/?biz=SpringHill+Suites+Orlando+Altamonte+Springs%2FMaitland&city=Altamonte+Springs&cat=tourism%3Dhotel&phone=%2B1+407-865-6400&report=eyJzY29yZSI6IDcwLCAiZ3JhZGUiOiAiQyIsICJpc3N1ZXMiOiBbXX0%3D
319806507,way,Ramada,+1 407-862-8200,,https://www.wyndhamhotels.com/ramada/altamonte-springs-florida/ramada-altamonte-springs-near-1-4/overview,Douglas Avenue,Altamonte Springs,Florida,32714,tourism=hotel,28.6632904,-81.3909595,website_upgrade,Missing social preview tags,1,90,A,"{""score"": 90, ""grade"": ""A"", ""is_protected"": false, ""error"": null, ""checks"": [{""id"": ""ssl"", ""title"": ""Valid HTTPS"", ""status"": ""pass"", ""detail"": ""Site is served securely over HTTPS."", ""recommendation"": """"}, {""id"": ""speed"", ""title"": ""Fast server response"", ""status"": ""pass"", ""detail"": ""Time-to-first-byte was 0.44s."", ""recommendation"": """"}, {""id"": ""mobile"", ""title"": ""Mobile responsive"", ""status"": ""pass"", ""detail"": ""Viewport meta tag is present."", ""recommendation"": """"}, {""id"": ""seo_title"", ""title"": ""Page title present"", ""status"": ""pass"", ""detail"": ""Title: \""Ramada by Wyndham Altamonte Springs Near I-4 | Altamonte Spr\"""", ""recommendation"": """"}, {""id"": ""seo_meta"", ""title"": ""Meta description present"", ""status"": ""pass"", ""detail"": ""Search snippet is controlled, not auto-generated."", ""recommendation"": """"}, {""id"": ""seo_h1"", ""title"": ""Primary heading (H1) present"", ""status"": ""pass"", ""detail"": ""Clear page hierarchy for SEO."", ""recommendation"": """"}, {""id"": ""favicon"", ""title"": ""Favicon present"", ""status"": ""pass"", ""detail"": ""Browser tab branding is set."", ""recommendation"": """"}, {""id"": ""social_tags"", ""title"": ""Missing social preview tags"", ""status"": ""fail"", ""detail"": ""No Open Graph tags \u2014 shared links show a blank/ugly preview."", ""recommendation"": ""Add og:title, og:description and og:image meta tags.""}], ""flaw_count"": 1, ""primary_flaw"": ""Missing social preview tags""}",https://demo-site-beige-eight.vercel.app/?biz=Ramada&city=Altamonte+Springs&cat=tourism%3Dhotel&phone=%2B1+407-862-8200&report=eyJzY29yZSI6IDkwLCAiZ3JhZGUiOiAiQSIsICJpc3N1ZXMiOiBbIk1pc3Npbmcgc29jaWFsIHByZXZpZXcgdGFncyJdfQ%3D%3D
319806516,way,Hampton Inn & Suites Orlando North/Altamonte Springs,+1 407-331-0220,,https://www.hilton.com/en/hotels/mcoalhx-hampton-suites-orlando-north-altamonte-springs/,Douglas Avenue,Altamonte Springs,Florida,32714,tourism=hotel,28.6643731,-81.389723,website_upgrade,protected_asset,0,70,C,"{""score"": 70, ""grade"": ""C"", ""is_protected"": true, ""error"": null, ""checks"": [], ""flaw_count"": 0, ""primary_flaw"": ""protected_asset""}",https://demo-site-beige-eight.vercel.app/?biz=Hampton+Inn+%26+Suites+Orlando+North%2FAltamonte+Springs&city=Altamonte+Springs&cat=tourism%3Dhotel&phone=%2B1+407-331-0220&report=eyJzY29yZSI6IDcwLCAiZ3JhZGUiOiAiQyIsICJpc3N1ZXMiOiBbXX0%3D
319806517,way,TownePlace Suites Orlando Altamonte Springs/Maitland,+1 321-316-3111,,https://www.marriott.com/hotels/travel/mcosg-towneplace-suites-orlando-altamonte-springs-maitland/,Douglas Avenue,Altamonte Springs,Florida,32714,tourism=hotel,28.6637901,-81.389729,website_upgrade,protected_asset,0,70,C,"{""score"": 70, ""grade"": ""C"", ""is_protected"": true, ""error"": null, ""checks"": [], ""flaw_count"": 0, ""primary_flaw"": ""protected_asset""}",https://demo-site-beige-eight.vercel.app/?biz=TownePlace+Suites+Orlando+Altamonte+Springs%2FMaitland&city=Altamonte+Springs&cat=tourism%3Dhotel&phone=%2B1+321-316-3111&report=eyJzY29yZSI6IDcwLCAiZ3JhZGUiOiAiQyIsICJpc3N1ZXMiOiBbXX0%3D
319807352,way,Baymont,+1 321-274-8010,,https://www.wyndhamhotels.com/baymont/altamonte-springs-florida/baymont-altamonte-springs/overview,Wymore Road,Altamonte Springs,Florida,32714,tourism=hotel,28.6595106,-81.3897579,website_upgrade,Sluggish load time (1.2s),4,55,D,"{""score"": 55, ""grade"": ""D"", ""is_protected"": false, ""error"": null, ""checks"": [{""id"": ""ssl"", ""title"": ""Valid HTTPS"", ""status"": ""pass"", ""detail"": ""Site is served securely over HTTPS."", ""recommendation"": """"}, {""id"": ""speed"", ""title"": ""Sluggish load time (1.2s)"", ""status"": ""fail"", ""detail"": ""Server response is slower than the ~1s users expect."", ""recommendation"": ""Enable caching/CDN and compress assets to cut response time.""}, {""id"": ""mobile"", ""title"": ""Mobile responsive"", ""status"": ""pass"", ""detail"": ""Viewport meta tag is present."", ""recommendation"": """"}, {""id"": ""seo_title"", ""title"": ""Page title present"", ""status"": ""pass"", ""detail"": ""Title: \""Search Results\"""", ""recommendation"": """"}, {""id"": ""seo_meta"", ""title"": ""Missing meta description"", ""status"": ""fail"", ""detail"": ""Google will auto-generate a snippet, often poorly."", ""recommendation"": ""Write a compelling 150-character meta description per page.""}, {""id"": ""seo_h1"", ""title"": ""Missing primary heading (H1)"", ""status"": ""fail"", ""detail"": ""No H1 \u2014 search engines can't tell what the page is about."", ""recommendation"": ""Add one clear, keyword-relevant H1 per page.""}, {""id"": ""favicon"", ""title"": ""Favicon present"", ""status"": ""pass"", ""detail"": ""Browser tab branding is set."", ""recommendation"": """"}, {""id"": ""social_tags"", ""title"": ""Missing social preview tags"", ""status"": ""fail"", ""detail"": ""No Open Graph tags \u2014 shared links show a blank/ugly preview."", ""recommendation"": ""Add og:title, og:description and og:image meta tags.""}], ""flaw_count"": 4, ""primary_flaw"": ""Sluggish load time (1.2s)""}",https://demo-site-beige-eight.vercel.app/?biz=Baymont&city=Altamonte+Springs&cat=tourism%3Dhotel&phone=%2B1+321-274-8010&report=eyJzY29yZSI6IDU1LCAiZ3JhZGUiOiAiRCIsICJpc3N1ZXMiOiBbIlNsdWdnaXNoIGxvYWQgdGltZSAoMS4ycykiLCAiTWlzc2luZyBtZXRhIGRlc2NyaXB0aW9uIiwgIk1pc3NpbmcgcHJpbWFyeSBoZWFkaW5nIChIMSkiLCAiTWlzc2luZyBzb2NpYWwgcHJldmlldyB0YWdzIl19
321031979,way,Days Inn Orlando / Airport / Florida Mall,+1 407-855-0308,,daysinn.com,South Orange Blossom Trail,Orlando,Florida,32837,tourism=hotel,28.4272335,-81.4034482,website_upgrade,Sluggish load time (1.5s),3,65,C,"{""score"": 65, ""grade"": ""C"", ""is_protected"": false, ""error"": null, ""checks"": [{""id"": ""ssl"", ""title"": ""Valid HTTPS"", ""status"": ""pass"", ""detail"": ""Site is served securely over HTTPS."", ""recommendation"": """"}, {""id"": ""speed"", ""title"": ""Sluggish load time (1.5s)"", ""status"": ""fail"", ""detail"": ""Server response is slower than the ~1s users expect."", ""recommendation"": ""Enable caching/CDN and compress assets to cut response time.""}, {""id"": ""mobile"", ""title"": ""Mobile responsive"", ""status"": ""pass"", ""detail"": ""Viewport meta tag is present."", ""recommendation"": """"}, {""id"": ""seo_title"", ""title"": ""Page title present"", ""status"": ""pass"", ""detail"": ""Title: \""Days Inn by Wyndham - Book Hotel Rooms\"""", ""recommendation"": """"}, {""id"": ""seo_meta"", ""title"": ""Meta description present"", ""status"": ""pass"", ""detail"": ""Search snippet is controlled, not auto-generated."", ""recommendation"": """"}, {""id"": ""seo_h1"", ""title"": ""Missing primary heading (H1)"", ""status"": ""fail"", ""detail"": ""No H1 \u2014 search engines can't tell what the page is about."", ""recommendation"": ""Add one clear, keyword-relevant H1 per page.""}, {""id"": ""favicon"", ""title"": ""Favicon present"", ""status"": ""pass"", ""detail"": ""Browser tab branding is set."", ""recommendation"": """"}, {""id"": ""social_tags"", ""title"": ""Missing social preview tags"", ""status"": ""fail"", ""detail"": ""No Open Graph tags \u2014 shared links show a blank/ugly preview."", ""recommendation"": ""Add og:title, og:description and og:image meta tags.""}], ""flaw_count"": 3, ""primary_flaw"": ""Sluggish load time (1.5s)""}",https://demo-site-beige-eight.vercel.app/?biz=Days+Inn+Orlando+%2F+Airport+%2F+Florida+Mall&city=Orlando&cat=tourism%3Dhotel&phone=%2B1+407-855-0308&report=eyJzY29yZSI6IDY1LCAiZ3JhZGUiOiAiQyIsICJpc3N1ZXMiOiBbIlNsdWdnaXNoIGxvYWQgdGltZSAoMS41cykiLCAiTWlzc2luZyBwcmltYXJ5IGhlYWRpbmcgKEgxKSIsICJNaXNzaW5nIHNvY2lhbCBwcmV2aWV3IHRhZ3MiXX0%3D
331162183,way,Ramada Plaza Resort and Suites Orlando International Drive,+1 321-234-3869,,https://www.wyndhamhotels.com/ramada/orlando-florida/ramada-plaza-resort-and-suites-orlando-international-drive/overview,International Drive,Orlando,Florida,32819,tourism=hotel,28.4576958,-81.4684698,website_upgrade,Missing social preview tags,1,90,A,"{""score"": 90, ""grade"": ""A"", ""is_protected"": false, ""error"": null, ""checks"": [{""id"": ""ssl"", ""title"": ""Valid HTTPS"", ""status"": ""pass"", ""detail"": ""Site is served securely over HTTPS."", ""recommendation"": """"}, {""id"": ""speed"", ""title"": ""Fast server response"", ""status"": ""pass"", ""detail"": ""Time-to-first-byte was 0.46s."", ""recommendation"": """"}, {""id"": ""mobile"", ""title"": ""Mobile responsive"", ""status"": ""pass"", ""detail"": ""Viewport meta tag is present."", ""recommendation"": """"}, {""id"": ""seo_title"", ""title"": ""Page title present"", ""status"": ""pass"", ""detail"": ""Title: \""Ramada Plaza by Wyndham Orlando Resort & Suites Intl Drive |\"""", ""recommendation"": """"}, {""id"": ""seo_meta"", ""title"": ""Meta description present"", ""status"": ""pass"", ""detail"": ""Search snippet is controlled, not auto-generated."", ""recommendation"": """"}, {""id"": ""seo_h1"", ""title"": ""Primary heading (H1) present"", ""status"": ""pass"", ""detail"": ""Clear page hierarchy for SEO."", ""recommendation"": """"}, {""id"": ""favicon"", ""title"": ""Favicon present"", ""status"": ""pass"", ""detail"": ""Browser tab branding is set."", ""recommendation"": """"}, {""id"": ""social_tags"", ""title"": ""Missing social preview tags"", ""status"": ""fail"", ""detail"": ""No Open Graph tags \u2014 shared links show a blank/ugly preview."", ""recommendation"": ""Add og:title, og:description and og:image meta tags.""}], ""flaw_count"": 1, ""primary_flaw"": ""Missing social preview tags""}",https://demo-site-beige-eight.vercel.app/?biz=Ramada+Plaza+Resort+and+Suites+Orlando+International+Drive&city=Orlando&cat=tourism%3Dhotel&phone=%2B1+321-234-3869&report=eyJzY29yZSI6IDkwLCAiZ3JhZGUiOiAiQSIsICJpc3N1ZXMiOiBbIk1pc3Npbmcgc29jaWFsIHByZXZpZXcgdGFncyJdfQ%3D%3D
331559439,way,Hyatt Place Orlando/Convention Center,+1 407-370-4720,,https://www.hyatt.com/en-us/hotel/florida/hyatt-place-orlando-i-drive-convention-center/orlzl,International Drive,Orlando,Florida,32819,tourism=hotel,28.4383318,-81.4692151,website_upgrade,protected_asset,0,70,C,"{""score"": 70, ""grade"": ""C"", ""is_protected"": true, ""error"": null, ""checks"": [], ""flaw_count"": 0, ""primary_flaw"": ""protected_asset""}",https://demo-site-beige-eight.vercel.app/?biz=Hyatt+Place+Orlando%2FConvention+Center&city=Orlando&cat=tourism%3Dhotel&phone=%2B1+407-370-4720&report=eyJzY29yZSI6IDcwLCAiZ3JhZGUiOiAiQyIsICJpc3N1ZXMiOiBbXX0%3D
331941334,way,Las Palmeras by Hilton Grand Vacations,+1 407 233 2200,,https://www.hilton.com/en/hotels/mcoubgv-hilton-grand-vacations-club-las-palmeras-orlando/,Universal Boulevard,Orlando,Florida,,tourism=hotel,28.4339154,-81.459299,website_upgrade,protected_asset,0,70,C,"{""score"": 70, ""grade"": ""C"", ""is_protected"": true, ""error"": null, ""checks"": [], ""flaw_count"": 0, ""primary_flaw"": ""protected_asset""}",https://demo-site-beige-eight.vercel.app/?biz=Las+Palmeras+by+Hilton+Grand+Vacations&city=Orlando&cat=tourism%3Dhotel&phone=%2B1+407+233+2200&report=eyJzY29yZSI6IDcwLCAiZ3JhZGUiOiAiQyIsICJpc3N1ZXMiOiBbXX0%3D
339980958,way,WoodSpring Suites,+1-407-292-6200,,https://www.woodspring.com/extended-stay-hotels/locations/florida/orlando/woodspring-suites-orlando-clarcona,Clarcona Ocoee Road,Orlando,Florida,32810,tourism=hotel,28.6137761,-81.4307701,website_upgrade,,0,100,A,"{""score"": 100, ""grade"": ""A"", ""is_protected"": false, ""error"": null, ""checks"": [{""id"": ""ssl"", ""title"": ""Valid HTTPS"", ""status"": ""pass"", ""detail"": ""Site is served securely over HTTPS."", ""recommendation"": """"}, {""id"": ""speed"", ""title"": ""Fast server response"", ""status"": ""pass"", ""detail"": ""Time-to-first-byte was 0.94s."", ""recommendation"": """"}, {""id"": ""mobile"", ""title"": ""Mobile responsive"", ""status"": ""pass"", ""detail"": ""Viewport meta tag is present."", ""recommendation"": """"}, {""id"": ""seo_title"", ""title"": ""Page title present"", ""status"": ""pass"", ""detail"": ""Title: \""Extended Stay Hotel in Orlando, FL | WoodSpring Suites Orlan\"""", ""recommendation"": """"}, {""id"": ""seo_meta"", ""title"": ""Meta description present"", ""status"": ""pass"", ""detail"": ""Search snippet is controlled, not auto-generated."", ""recommendation"": """"}, {""id"": ""seo_h1"", ""title"": ""Primary heading (H1) present"", ""status"": ""pass"", ""detail"": ""Clear page hierarchy for SEO."", ""recommendation"": """"}, {""id"": ""favicon"", ""title"": ""Favicon present"", ""status"": ""pass"", ""detail"": ""Browser tab branding is set."", ""recommendation"": """"}, {""id"": ""social_tags"", ""title"": ""Social share tags present"", ""status"": ""pass"", ""detail"": ""Links preview correctly on social/chat apps."", ""recommendation"": """"}], ""flaw_count"": 0, ""primary_flaw"": """"}",https://demo-site-beige-eight.vercel.app/?biz=WoodSpring+Suites&city=Orlando&cat=tourism%3Dhotel&phone=%2B1-407-292-6200&report=eyJzY29yZSI6IDEwMCwgImdyYWRlIjogIkEiLCAiaXNzdWVzIjogW119
383446956,way,The Point Hotel & Suites,,,https://www.thepointorlando.com/,Universal Boulevard,Orlando,Florida,32819,tourism=hotel,28.4567385,-81.4627997,website_upgrade,,0,100,A,"{""score"": 100, ""grade"": ""A"", ""is_protected"": false, ""error"": null, ""checks"": [{""id"": ""ssl"", ""title"": ""Valid HTTPS"", ""status"": ""pass"", ""detail"": ""Site is served securely over HTTPS."", ""recommendation"": """"}, {""id"": ""speed"", ""title"": ""Fast server response"", ""status"": ""pass"", ""detail"": ""Time-to-first-byte was 0.98s."", ""recommendation"": """"}, {""id"": ""mobile"", ""title"": ""Mobile responsive"", ""status"": ""pass"", ""detail"": ""Viewport meta tag is present."", ""recommendation"": """"}, {""id"": ""seo_title"", ""title"": ""Page title present"", ""status"": ""pass"", ""detail"": ""Title: \""The Point Hotel & Suites Orlando | Apartment-Style Suites on\"""", ""recommendation"": """"}, {""id"": ""seo_meta"", ""title"": ""Meta description present"", ""status"": ""pass"", ""detail"": ""Search snippet is controlled, not auto-generated."", ""recommendation"": """"}, {""id"": ""seo_h1"", ""title"": ""Primary heading (H1) present"", ""status"": ""pass"", ""detail"": ""Clear page hierarchy for SEO."", ""recommendation"": """"}, {""id"": ""favicon"", ""title"": ""Favicon present"", ""status"": ""pass"", ""detail"": ""Browser tab branding is set."", ""recommendation"": """"}, {""id"": ""social_tags"", ""title"": ""Social share tags present"", ""status"": ""pass"", ""detail"": ""Links preview correctly on social/chat apps."", ""recommendation"": """"}], ""flaw_count"": 0, ""primary_flaw"": """"}",https://demo-site-beige-eight.vercel.app/?biz=The+Point+Hotel+%26+Suites&city=Orlando&cat=tourism%3Dhotel&phone=&report=eyJzY29yZSI6IDEwMCwgImdyYWRlIjogIkEiLCAiaXNzdWVzIjogW119
469067136,way,Hampton Inn & Suites,+1 407-226-3999,,https://www.hilton.com/en/hotels/mcojyhx-hampton-suites-orlando-john-young-pkwy-s-park/,Futures Drive,Orlando,Florida,32819,tourism=hotel,28.4385778,-81.4283774,website_upgrade,protected_asset,0,70,C,"{""score"": 70, ""grade"": ""C"", ""is_protected"": true, ""error"": null, ""checks"": [], ""flaw_count"": 0, ""primary_flaw"": ""protected_asset""}",https://demo-site-beige-eight.vercel.app/?biz=Hampton+Inn+%26+Suites&city=Orlando&cat=tourism%3Dhotel&phone=%2B1+407-226-3999&report=eyJzY29yZSI6IDcwLCAiZ3JhZGUiOiAiQyIsICJpc3N1ZXMiOiBbXX0%3D
506122823,way,DoubleTree by Hilton Hotel Orlando Airport,,,https://www.hilton.com/en/hotels/mcohndt-doubletree-orlando-airport/,Hazeltine National Drive,Orlando,Florida,32812,tourism=hotel,28.4637939,-81.3111395,website_upgrade,protected_asset,0,70,C,"{""score"": 70, ""grade"": ""C"", ""is_protected"": true, ""error"": null, ""checks"": [], ""flaw_count"": 0, ""primary_flaw"": ""protected_asset""}",https://demo-site-beige-eight.vercel.app/?biz=DoubleTree+by+Hilton+Hotel+Orlando+Airport&city=Orlando&cat=tourism%3Dhotel&phone=&report=eyJzY29yZSI6IDcwLCAiZ3JhZGUiOiAiQyIsICJpc3N1ZXMiOiBbXX0%3D
506122901,way,"Country Inn & Suites by Radisson, Orlando Airport, FL",+1 407-856-8896,cx_oria@countryinn.com,https://www.radissonhotels.com/en-us/hotels/country-inn-orlando-airport-fl,Forbes Place,Orlando,Florida,32812,tourism=hotel,28.459815,-81.3139077,website_upgrade,protected_asset,0,70,C,"{""score"": 70, ""grade"": ""C"", ""is_protected"": true, ""error"": null, ""checks"": [], ""flaw_count"": 0, ""primary_flaw"": ""protected_asset""}",https://demo-site-beige-eight.vercel.app/?biz=Country+Inn+%26+Suites+by+Radisson%2C+Orlando+Airport%2C+FL&city=Orlando&cat=tourism%3Dhotel&phone=%2B1+407-856-8896&report=eyJzY29yZSI6IDcwLCAiZ3JhZGUiOiAiQyIsICJpc3N1ZXMiOiBbXX0%3D
506122930,way,La Quinta Inn & Suites Orlando Airport North,+1 407-240-5000,,https://www.wyndhamhotels.com/laquinta/orlando-florida/la-quinta-orlando-airport-north/overview,,City Not Listed,Florida,,tourism=hotel,28.4590047,-81.3136594,website_upgrade,Missing meta description,3,70,C,"{""score"": 70, ""grade"": ""C"", ""is_protected"": false, ""error"": null, ""checks"": [{""id"": ""ssl"", ""title"": ""Valid HTTPS"", ""status"": ""pass"", ""detail"": ""Site is served securely over HTTPS."", ""recommendation"": """"}, {""id"": ""speed"", ""title"": ""Fast server response"", ""status"": ""pass"", ""detail"": ""Time-to-first-byte was 1.14s."", ""recommendation"": """"}, {""id"": ""mobile"", ""title"": ""Mobile responsive"", ""status"": ""pass"", ""detail"": ""Viewport meta tag is present."", ""recommendation"": """"}, {""id"": ""seo_title"", ""title"": ""Page title present"", ""status"": ""pass"", ""detail"": ""Title: \""Search Results\"""", ""recommendation"": """"}, {""id"": ""seo_meta"", ""title"": ""Missing meta description"", ""status"": ""fail"", ""detail"": ""Google will auto-generate a snippet, often poorly."", ""recommendation"": ""Write a compelling 150-character meta description per page.""}, {""id"": ""seo_h1"", ""title"": ""Missing primary heading (H1)"", ""status"": ""fail"", ""detail"": ""No H1 \u2014 search engines can't tell what the page is about."", ""recommendation"": ""Add one clear, keyword-relevant H1 per page.""}, {""id"": ""favicon"", ""title"": ""Favicon present"", ""status"": ""pass"", ""detail"": ""Browser tab branding is set."", ""recommendation"": """"}, {""id"": ""social_tags"", ""title"": ""Missing social preview tags"", ""status"": ""fail"", ""detail"": ""No Open Graph tags \u2014 shared links show a blank/ugly preview."", ""recommendation"": ""Add og:title, og:description and og:image meta tags.""}], ""flaw_count"": 3, ""primary_flaw"": ""Missing meta description""}",https://demo-site-beige-eight.vercel.app/?biz=La+Quinta+Inn+%26+Suites+Orlando+Airport+North&city=City+Not+Listed&cat=tourism%3Dhotel&phone=%2B1+407-240-5000&report=eyJzY29yZSI6IDcwLCAiZ3JhZGUiOiAiQyIsICJpc3N1ZXMiOiBbIk1pc3NpbmcgbWV0YSBkZXNjcmlwdGlvbiIsICJNaXNzaW5nIHByaW1hcnkgaGVhZGluZyAoSDEpIiwgIk1pc3Npbmcgc29jaWFsIHByZXZpZXcgdGFncyJdfQ%3D%3D
548879975,way,Quality Inn & Suites Orlando Airport,+1-407-641-1284,,https://www.choicehotels.com/de-de/florida/orlando/quality-inn-hotels/fl389,McCoy Road,Orlando,Florida,32809,tourism=hotel,28.4523654,-81.3508209,website_upgrade,Website is unreachable or down,1,0,F,"{""score"": 0, ""grade"": ""F"", ""is_protected"": false, ""error"": ""Connection Failed"", ""checks"": [{""id"": ""uptime"", ""title"": ""Website is unreachable or down"", ""status"": ""fail"", ""detail"": ""The server refused the connection."", ""recommendation"": ""Verify hosting/DNS is active; migrate to reliable hosting.""}], ""flaw_count"": 1, ""primary_flaw"": ""Website is unreachable or down""}",https://demo-site-beige-eight.vercel.app/?biz=Quality+Inn+%26+Suites+Orlando+Airport&city=Orlando&cat=tourism%3Dhotel&phone=%2B1-407-641-1284&report=eyJzY29yZSI6IDAsICJncmFkZSI6ICJGIiwgImlzc3VlcyI6IFsiV2Vic2l0ZSBpcyB1bnJlYWNoYWJsZSBvciBkb3duIl19
549089335,way,Hilton Orlando,+1 407 313 4300,,https://www.hilton.com/en/hotels/orlochh-hilton-orlando/,Destination Parkway,Orlando,Florida,32819,tourism=hotel,28.4248465,-81.4581905,website_upgrade,protected_asset,0,70,C,"{""score"": 70, ""grade"": ""C"", ""is_protected"": true, ""error"": null, ""checks"": [], ""flaw_count"": 0, ""primary_flaw"": ""protected_asset""}",https://demo-site-beige-eight.vercel.app/?biz=Hilton+Orlando&city=Orlando&cat=tourism%3Dhotel&phone=%2B1+407+313+4300&report=eyJzY29yZSI6IDcwLCAiZ3JhZGUiOiAiQyIsICJpc3N1ZXMiOiBbXX0%3D
552306602,way,Courtyard Orlando South/John Young Parkway,+1 407-351-2661,,https://www.marriott.com/mcoyc,Taft Vineland Road,Orlando,Florida,32837,tourism=hotel,28.4149506,-81.4253937,website_upgrade,protected_asset,0,70,C,"{""score"": 70, ""grade"": ""C"", ""is_protected"": true, ""error"": null, ""checks"": [], ""flaw_count"": 0, ""primary_flaw"": ""protected_asset""}",https://demo-site-beige-eight.vercel.app/?biz=Courtyard+Orlando+South%2FJohn+Young+Parkway&city=Orlando&cat=tourism%3Dhotel&phone=%2B1+407-351-2661&report=eyJzY29yZSI6IDcwLCAiZ3JhZGUiOiAiQyIsICJpc3N1ZXMiOiBbXX0%3D
556611377,way,Residence Inn Orlando Downtown,+1 407-482-1500,,https://www.marriott.com/mcozd,North Orange Avenue,Orlando,Florida,32801,tourism=hotel,28.5527168,-81.3796721,website_upgrade,protected_asset,0,70,C,"{""score"": 70, ""grade"": ""C"", ""is_protected"": true, ""error"": null, ""checks"": [], ""flaw_count"": 0, ""primary_flaw"": ""protected_asset""}",https://demo-site-beige-eight.vercel.app/?biz=Residence+Inn+Orlando+Downtown&city=Orlando&cat=tourism%3Dhotel&phone=%2B1+407-482-1500&report=eyJzY29yZSI6IDcwLCAiZ3JhZGUiOiAiQyIsICJpc3N1ZXMiOiBbXX0%3D
569545250,way,Hyatt Place Orlando Airport,+1 407-816-7800,,https://www.hyatt.com/en-us/hotel/florida/hyatt-place-orlando-airport/orlza,Forbes Place,Orlando,Florida,32812,tourism=hotel,28.4610794,-81.3137977,website_upgrade,protected_asset,0,70,C,"{""score"": 70, ""grade"": ""C"", ""is_protected"": true, ""error"": null, ""checks"": [], ""flaw_count"": 0, ""primary_flaw"": ""protected_asset""}",https://demo-site-beige-eight.vercel.app/?biz=Hyatt+Place+Orlando+Airport&city=Orlando&cat=tourism%3Dhotel&phone=%2B1+407-816-7800&report=eyJzY29yZSI6IDcwLCAiZ3JhZGUiOiAiQyIsICJpc3N1ZXMiOiBbXX0%3D
582380227,way,InTown Suites Extended Stay,,,https://www.intownsuites.com/extended-stay-hotels/florida/orlando/presidents-dr/,Presidents Drive,Orlando,Florida,32809,tourism=hotel,28.4496664,-81.4178482,website_upgrade,,0,100,A,"{""score"": 100, ""grade"": ""A"", ""is_protected"": false, ""error"": null, ""checks"": [{""id"": ""ssl"", ""title"": ""Valid HTTPS"", ""status"": ""pass"", ""detail"": ""Site is served securely over HTTPS."", ""recommendation"": """"}, {""id"": ""speed"", ""title"": ""Fast server response"", ""status"": ""pass"", ""detail"": ""Time-to-first-byte was 1.05s."", ""recommendation"": """"}, {""id"": ""mobile"", ""title"": ""Mobile responsive"", ""status"": ""pass"", ""detail"": ""Viewport meta tag is present."", ""recommendation"": """"}, {""id"": ""seo_title"", ""title"": ""Page title present"", ""status"": ""pass"", ""detail"": ""Title: \""Presidents Drive | Extended Stay Orlando | InTown Suites\"""", ""recommendation"": """"}, {""id"": ""seo_meta"", ""title"": ""Meta description present"", ""status"": ""pass"", ""detail"": ""Search snippet is controlled, not auto-generated."", ""recommendation"": """"}, {""id"": ""seo_h1"", ""title"": ""Primary heading (H1) present"", ""status"": ""pass"", ""detail"": ""Clear page hierarchy for SEO."", ""recommendation"": """"}, {""id"": ""favicon"", ""title"": ""Favicon present"", ""status"": ""pass"", ""detail"": ""Browser tab branding is set."", ""recommendation"": """"}, {""id"": ""social_tags"", ""title"": ""Social share tags present"", ""status"": ""pass"", ""detail"": ""Links preview correctly on social/chat apps."", ""recommendation"": """"}], ""flaw_count"": 0, ""primary_flaw"": """"}",https://demo-site-beige-eight.vercel.app/?biz=InTown+Suites+Extended+Stay&city=Orlando&cat=tourism%3Dhotel&phone=&report=eyJzY29yZSI6IDEwMCwgImdyYWRlIjogIkEiLCAiaXNzdWVzIjogW119
